timestamp,p1
2007-10-03,0.02541437390514589
2007-10-04,0.020363601839511802
2007-10-05,0.018131089669518458
2007-10-08,0.007168187673665019
2007-10-09,0.014698415279239395
2007-10-10,0.005707818915797824
2007-10-11,0.008061385534125024
2007-10-12,0.015710198966102706
2007-10-15,0.017399193920639728
2007-10-16,0.03247799470953912
2007-10-17,0.05945400558258087
2007-10-18,0.0192772565430395
2007-10-19,0.017131591895327928
2007-10-22,0.07874578792342861
2007-10-23,0.10451342858914829
2007-10-24,0.03153433955111305
2007-10-25,0.0604731782631886
2007-10-26,0.04412356797786027
2007-10-29,0.01623747255171708
2007-10-30,0.02302468194217238
2007-10-31,0.044568930567430054
2007-11-01,0.020973916314891674
2007-11-02,0.08133046164447785
2007-11-05,0.09446524897031545
2007-11-06,0.11496724850253161
2007-11-07,0.05093290482939571
2007-11-08,0.13697212458651015
2007-11-09,0.1528111867842707
2007-11-12,0.1407519096395933
2007-11-13,0.14575283810015818
2007-11-14,0.13248685167872287
2007-11-15,0.14901687157399718
2007-11-16,0.17795007263350868
2007-11-19,0.14336941742525994
2007-11-20,0.13865384576853476
2007-11-21,0.09967392592177192
2007-11-22,0.13881967345086504
2007-11-23,0.13593892593982448
2007-11-26,0.15270486669476732
2007-11-27,0.17507175413912687
2007-11-28,0.19654341901455863
2007-11-29,0.13495176805510745
2007-11-30,0.12227260130791938
2007-12-03,0.1020807611056625
2007-12-04,0.10488120501953917
2007-12-05,0.11359466565002754
2007-12-06,0.08860019839920115
2007-12-07,0.06211016101154554
2007-12-10,0.04549312323454715
2007-12-11,0.030221520492853697
2007-12-12,0.09896588735048813
2007-12-13,0.09239036699651204
2007-12-14,0.13282760539865762
2007-12-17,0.11232067821414382
2007-12-18,0.16204226147343578
2007-12-19,0.07521238247444592
2007-12-20,0.07680904385205582
2007-12-21,0.06546047423647279
2007-12-24,0.022512586727942124
2007-12-25,0.027730900866868947
2007-12-26,0.02430786061815761
2007-12-27,0.01866855131843907
2007-12-28,0.03498917003768353
2007-12-31,0.02911673879352735
2008-01-01,0.09344027730261553
2008-01-02,0.0763825394702262
2008-01-03,0.10900933323583131
2008-01-04,0.0760895167299323
2008-01-07,0.13505899605081342
2008-01-08,0.1335929768560825
2008-01-09,0.10446753043483457
2008-01-10,0.1262331547771264
2008-01-11,0.09291585344576642
2008-01-14,0.10780304074081361
2008-01-15,0.08717626633971776
2008-01-16,0.1511770179861541
2008-01-17,0.22258819134094748
2008-01-18,0.19911125022940734
2008-01-21,0.18927410500616046
2008-01-22,0.10325644642727783
2008-01-23,0.12898705685493164
2008-01-24,0.10798652679908304
2008-01-25,0.19340260860666467
2008-01-28,0.1738964021900262
2008-01-29,0.18130881383422176
2008-01-30,0.19167936201761543
2008-01-31,0.15936680101072956
2008-02-01,0.20144611951131744
2008-02-04,0.17194718986119792
2008-02-05,0.17823737653049043
2008-02-06,0.16036423128588667
2008-02-07,0.1677563630723694
2008-02-08,0.17335879022803538
2008-02-11,0.15944137020949722
2008-02-12,0.169183282765227
2008-02-13,0.2166829502769411
2008-02-14,0.2067474536348031
2008-02-15,0.16140170942496226
2008-02-18,0.18017897246917244
2008-02-19,0.17057299098951514
2008-02-20,0.1559114507042002
2008-02-21,0.2161993754045116
2008-02-22,0.1732838396339073
2008-02-25,0.17563086606668868
2008-02-26,0.15314095063130737
2008-02-27,0.12878057598410744
2008-02-28,0.13440477901731113
2008-02-29,0.15745341461456258
2008-03-03,0.15123529839481942
2008-03-04,0.14898162756691177
2008-03-05,0.15966703314345754
2008-03-06,0.18639018584414332
2008-03-07,0.15094177835383785
2008-03-10,0.1392438932145836
2008-03-11,0.1003834504834821
2008-03-12,0.17133169640367646
2008-03-13,0.18043270693194982
2008-03-14,0.17797668252640486
2008-03-17,0.09216294560185209
2008-03-18,0.06490394555679678
2008-03-19,0.19110132568627977
2008-03-20,0.11112119929711595
2008-03-21,0.1451930128240841
2008-03-24,0.15409524993437848
2008-03-25,0.16468844708503316
2008-03-26,0.18925887235970204
2008-03-27,0.17229945946623823
2008-03-28,0.1633168998757045
2008-03-31,0.15903254678949877
2008-04-01,0.16243956124904366
2008-04-02,0.17285395664512648
2008-04-03,0.1599309208468899
2008-04-04,0.14877084403128216
2008-04-07,0.13289727416186833
2008-04-08,0.13552192876682514
2008-04-09,0.1334684467352958
2008-04-10,0.14255418150186447
2008-04-11,0.12032359528590743
2008-04-14,0.13196445873418206
2008-04-15,0.14506356587563285
2008-04-16,0.13985024678807348
2008-04-17,0.09303638609556447
2008-04-18,0.10503941629432059
2008-04-21,0.11640889676073568
2008-04-22,0.08533307615209808
2008-04-23,0.10283167118434583
2008-04-24,0.08651349885857085
2008-04-25,0.10130186561278785
2008-04-28,0.06826348038250508
2008-04-29,0.059732713655063455
2008-04-30,0.09129201677019387
2008-05-01,0.08713879231056447
2008-05-02,0.07054463926696741
2008-05-05,0.0378319252961224
2008-05-06,0.04936231541083475
2008-05-07,0.03902536067392822
2008-05-08,0.06845755327530698
2008-05-09,0.05950540835927087
2008-05-12,0.0685983249964402
2008-05-13,0.028282509041269322
2008-05-14,0.03935883559033322
2008-05-15,0.031241232965031285
2008-05-16,0.015456695487683348
2008-05-19,0.015413358966073862
2008-05-20,0.020610192804785703
2008-05-21,0.028119632687002755
2008-05-22,0.04463331157400808
2008-05-23,0.03656651694857329
2008-05-26,0.06459955190537629
2008-05-27,0.06519522787453362
2008-05-28,0.06986776897915938
2008-05-29,0.06518233849103258
2008-05-30,0.04519714631107337
2008-06-02,0.03204147527153113
2008-06-03,0.06629038798178055
2008-06-04,0.08336313271362294
2008-06-05,0.09791260197961385
2008-06-06,0.06357519634608585
2008-06-09,0.22702859830203784
2008-06-10,0.16524985757454239
2008-06-11,0.18878776476460898
2008-06-12,0.16613938908964251
2008-06-13,0.17921751006261497
2008-06-16,0.13220154383457308
2008-06-17,0.09685816677138359
2008-06-18,0.10290319169467484
2008-06-19,0.14270591651941184
2008-06-20,0.12587618330088443
2008-06-23,0.13995955576043606
2008-06-24,0.15546629840465026
2008-06-25,0.13361610676924682
2008-06-26,0.09967156188218072
2008-06-27,0.16287350781023152
2008-06-30,0.14201142777297343
2008-07-01,0.13809492023941006
2008-07-02,0.15214828882825002
2008-07-03,0.12525910286691613
2008-07-04,0.13138075259230161
2008-07-07,0.12905241015381277
2008-07-08,0.12792886307868978
2008-07-09,0.11904312741599574
2008-07-10,0.11850603609672994
2008-07-11,0.12406265216895794
2008-07-14,0.09554857120307063
2008-07-15,0.08108316643401527
2008-07-16,0.06960228766513978
2008-07-17,0.11638877845963497
2008-07-18,0.13679421871084055
2008-07-21,0.13852495499034279
2008-07-22,0.12447137841507075
2008-07-23,0.09990106505305585
2008-07-24,0.10888909723693152
2008-07-25,0.14193917305652054
2008-07-28,0.14450111618808495
2008-07-29,0.14591970494649348
2008-07-30,0.1433436367092552
2008-07-31,0.12736759285389077
2008-08-01,0.14172589899112967
2008-08-04,0.1290500888131131
2008-08-05,0.12577363089585575
2008-08-06,0.12156530573205263
2008-08-07,0.064740713977581
2008-08-08,0.09717926403447016
2008-08-11,0.1361784275847969
2008-08-12,0.10128450509865894
2008-08-13,0.10444043388274428
2008-08-14,0.1165455840533991
2008-08-15,0.0764148441242107
2008-08-18,0.1030336989116733
2008-08-19,0.08055687494522276
2008-08-20,0.10528279401385285
2008-08-21,0.07063529251033597
2008-08-22,0.06992895142860497
2008-08-25,0.039856125547097124
2008-08-26,0.08477423593333139
2008-08-27,0.09239122460483035
2008-08-28,0.06556416704272444
2008-08-29,0.05634274315072611
2008-09-01,0.08098226407489562
2008-09-02,0.10873184204863906
2008-09-03,0.15546977520620256
2008-09-04,0.12489679124314872
2008-09-05,0.12825545176496816
2008-09-08,0.11435760703759469
2008-09-09,0.10328407656350946
2008-09-10,0.1143604880404079
2008-09-11,0.12320847438765099
2008-09-12,0.12295639313509393
2008-09-15,0.15775767412704364
2008-09-16,0.09615765569594709
2008-09-17,0.05726482081177908
2008-09-18,0.08662667034343781
2008-09-19,0.08703012238221132
2008-09-22,0.08583511736474117
2008-09-23,0.07435517168629187
2008-09-24,0.03965339786717985
2008-09-25,0.035419099056888066
2008-09-26,0.04915079593586906
2008-09-29,0.024104544047687165
2008-09-30,0.005311103354505796
2008-10-01,0.008608836705176788
2008-10-02,0.017861513301933012
2008-10-03,0.00305277558984485
2008-10-06,0.00568099770480795
2008-10-07,0.0018057793567716467
2008-10-08,0.0028095832779076245
2008-10-09,0.0008964026125278267
2008-10-10,0.0004073844126464252
2008-10-13,6.304800266286934e-05
2008-10-14,0.006107200866597404
2008-10-15,0.01101432597407041
2008-10-16,0.00023060676912347908
2008-10-17,0.00011341490829034285
2008-10-20,0.00030642691773542427
2008-10-21,0.0031571500066501753
2008-10-22,0.0019077774012626007
2008-10-23,0.00010196950891122165
2008-10-24,0.0001657084597171415
2008-10-27,6.333837187358735e-05
2008-10-28,5.2736484379173806e-05
2008-10-29,0.000670729563706364
2008-10-30,0.0018646398549295015
2008-10-31,0.001686256723909267
2008-11-03,0.001068045285663287
2008-11-04,0.013741952888165534
2008-11-05,0.04227488083277386
2008-11-06,0.006694971816521259
2008-11-07,0.0006273524062790341
2008-11-10,0.005311276419315586
2008-11-11,0.002427027246112353
2008-11-12,0.0005586954268151381
2008-11-13,0.0004188804368976319
2008-11-14,0.0005041074072830166
2008-11-17,0.001467670475557341
2008-11-18,0.000258977281048299
2008-11-19,0.0003021858278396271
2008-11-20,0.00013560631040052226
2008-11-21,8.467980199069458e-05
2008-11-24,0.0005900062243288583
2008-11-25,0.0029719035771052804
2008-11-26,0.0023591242795557884
2008-11-27,0.0015043016542766012
2008-11-28,0.002704005065599843
2008-12-01,0.0022507751581751045
2008-12-02,0.0002457763927557544
2008-12-03,0.0007024759602320518
2008-12-04,0.0007387220045925005
2008-12-05,0.0008837374049327091
2008-12-08,0.0009752056851640241
2008-12-09,0.005281723089903128
2008-12-10,0.001560984273208607
2008-12-11,0.004802005961975495
2008-12-12,0.0028965107727889827
2008-12-15,0.0019238026153259294
2008-12-16,0.004552282160060897
2008-12-17,0.002633387747597825
2008-12-18,0.01841569704446782
2008-12-19,0.006693873127476824
2008-12-22,0.004359900802964157
2008-12-23,0.004466194459740245
2008-12-24,0.006721174574309732
2008-12-25,0.01476460257619986
2008-12-26,0.006572824145099004
2008-12-29,0.009393969904384446
2008-12-30,0.007358560792051224
2008-12-31,0.009980478937712199
2009-01-01,0.010179691788489738
2009-01-02,0.009632865015108587
2009-01-05,0.015452947419433606
2009-01-06,0.008568565882405737
2009-01-07,0.015278458562977132
2009-01-08,0.014673518835635826
2009-01-09,0.009046478215540301
2009-01-12,0.005833258520464962
2009-01-13,0.0032876776927363393
2009-01-14,0.004277068406035603
2009-01-15,0.001723570004523554
2009-01-16,0.0024670785217232325
2009-01-19,0.012882343045417575
2009-01-20,0.004055628884576706
2009-01-21,0.0007994614918348579
2009-01-22,0.0038476109724840226
2009-01-23,0.005855589078609452
2009-01-26,0.006959104301933038
2009-01-27,0.021978161635165964
2009-01-28,0.022738108453656217
2009-01-29,0.015177234556313342
2009-01-30,0.009659533839410584
2009-02-02,0.004816980153542835
2009-02-03,0.0028020390153701826
2009-02-04,0.008082842130528517
2009-02-05,0.01012852341048104
2009-02-06,0.0064526939810490664
2009-02-09,0.010310738330351624
2009-02-10,0.008318587336413006
2009-02-11,0.005421918288443454
2009-02-12,0.007362790291881921
2009-02-13,0.008462759884210325
2009-02-16,0.004497903226275585
2009-02-17,0.00419293053588415
2009-02-18,0.0023530060681169894
2009-02-19,0.0017658930150046765
2009-02-20,0.0022326784766501587
2009-02-23,0.0017273323908253593
2009-02-24,0.0011462106216195151
2009-02-25,0.0019184523481635474
2009-02-26,0.0035299714585717997
2009-02-27,0.0045190116544653125
2009-03-02,0.0031238907110426295
2009-03-03,0.0009504942310211232
2009-03-04,0.0007906274180892719
2009-03-05,0.0028321373883038957
2009-03-06,0.002671885009455302
2009-03-09,0.001996683907214907
2009-03-10,0.0010840722572233732
2009-03-11,0.00854146464956525
2009-03-12,0.011133163227238375
2009-03-13,0.00575203408612228
2009-03-16,0.010869726606402601
2009-03-17,0.006511416335757867
2009-03-18,0.007223281139125942
2009-03-19,0.009004664019233123
2009-03-20,0.05426968339494837
2009-03-23,0.0026054151606122703
2009-03-24,0.009695912636984133
2009-03-25,0.006673961340270938
2009-03-26,0.009474084812361817
2009-03-27,0.00981749732120089
2009-03-30,0.006019542145191449
2009-03-31,0.00373411044698632
2009-04-01,0.008099726584733206
2009-04-02,0.009567081405523576
2009-04-03,0.015053008836105677
2009-04-06,0.005625031872554581
2009-04-07,0.0052076668266204
2009-04-08,0.0071615793161508646
2009-04-09,0.008769301369821752
2009-04-10,0.020587924898211575
2009-04-13,0.013821002251220555
2009-04-14,0.023937732105764643
2009-04-15,0.01891504299596829
2009-04-16,0.01793237577690153
2009-04-17,0.020304103552363673
2009-04-20,0.0297355161622028
2009-04-21,0.010144669432987334
2009-04-22,0.012916428227864096
2009-04-23,0.016041404947997284
2009-04-24,0.017960610994681853
2009-04-27,0.026451597136356444
2009-04-28,0.012891693807391027
2009-04-29,0.008337418737713053
2009-04-30,0.031892352566939904
2009-05-01,0.022713306535507342
2009-05-04,0.02008077576209228
2009-05-05,0.04230162729499086
2009-05-06,0.03164023093671398
2009-05-07,0.039965818858454544
2009-05-08,0.03287787639216239
2009-05-11,0.04479231241491348
2009-05-12,0.032252983412205415
2009-05-13,0.04114679409634195
2009-05-14,0.022017865555965663
2009-05-15,0.03851507701377275
2009-05-18,0.05458168612451294
2009-05-19,0.05975128497976941
2009-05-20,0.09616699673357801
2009-05-21,0.08615846445446863
2009-05-22,0.039422826929798316
2009-05-25,0.053634421836982395
2009-05-26,0.04307286323019179
2009-05-27,0.06331653930467306
2009-05-28,0.06365372458533777
2009-05-29,0.06234257280719097
2009-06-01,0.12778098742948393
2009-06-02,0.148185981596597
2009-06-03,0.14553206584663558
2009-06-04,0.07258824341369409
2009-06-05,0.0988341187088044
2009-06-08,0.14788464963045655
2009-06-09,0.1257384006027672
2009-06-10,0.14974042341373653
2009-06-11,0.1730183413438872
2009-06-12,0.18949494517402507
2009-06-15,0.173366755325093
2009-06-16,0.08283043419955109
2009-06-17,0.06917179216680863
2009-06-18,0.06594906930371204
2009-06-19,0.13156323079052676
2009-06-22,0.1827631658463881
2009-06-23,0.07707973817922974
2009-06-24,0.07702876574951176
2009-06-25,0.13421823717170062
2009-06-26,0.146294090099149
2009-06-29,0.14738384329739332
2009-06-30,0.1419049911394298
2009-07-01,0.15010053222833622
2009-07-02,0.16823338365828416
2009-07-03,0.10407851447538001
2009-07-06,0.1292534725684377
2009-07-07,0.0869446023249833
2009-07-08,0.05412946702109615
2009-07-09,0.03981935093064973
2009-07-10,0.07030348123443832
2009-07-13,0.06250931668199364
2009-07-14,0.11382759424027629
2009-07-15,0.1178383248969965
2009-07-16,0.17521727959882513
2009-07-17,0.158505839645698
2009-07-20,0.16602619284969922
2009-07-21,0.1548966347100649
2009-07-22,0.14192817741592803
2009-07-23,0.13122135407412175
2009-07-24,0.1481772619751787
2009-07-27,0.12874467726052816
2009-07-28,0.13278509454240772
2009-07-29,0.13204294265053437
2009-07-30,0.15377968017561144
2009-07-31,0.14946680953054783
2009-08-03,0.14291638151664954
2009-08-04,0.1385741313370577
2009-08-05,0.1398653164973504
2009-08-06,0.14350093675605055
2009-08-07,0.1637010495784336
2009-08-10,0.19735639269150876
2009-08-11,0.16660412664130994
2009-08-12,0.16382349006558022
2009-08-13,0.16681862616158483
2009-08-14,0.1667734982315552
2009-08-17,0.15434629657789392
2009-08-18,0.0883951164153566
2009-08-19,0.11417841526737932
2009-08-20,0.1010591865531426
2009-08-21,0.12213247221911523
2009-08-24,0.14626927443658827
2009-08-25,0.10949028301343815
2009-08-26,0.11740756930448888
2009-08-27,0.10818672337667172
2009-08-28,0.10055449607290819
2009-08-31,0.1157605157168251
2009-09-01,0.09998048458302629
2009-09-02,0.0783896637420994
2009-09-03,0.09067728387284499
2009-09-04,0.11647838464687763
2009-09-07,0.12284150775981915
2009-09-08,0.12428979731159037
2009-09-09,0.14192895829830043
2009-09-10,0.12246487653326779
2009-09-11,0.1273402131720963
2009-09-14,0.12600022023648028
2009-09-15,0.11761961641831477
2009-09-16,0.12442971757902231
2009-09-17,0.14710611092647485
2009-09-18,0.13504972477670765
2009-09-21,0.14157960980557668
2009-09-22,0.13777497376628997
2009-09-23,0.12402815191684471
2009-09-24,0.11003115599526182
2009-09-25,0.13342723288679995
2009-09-28,0.12363095300648687
2009-09-29,0.1334601668915726
2009-09-30,0.1317488321480998
2009-10-01,0.13927938374249407
2009-10-02,0.07690265957254472
2009-10-05,0.08900151398567668
2009-10-06,0.13113619828158973
2009-10-07,0.15767721873108856
2009-10-08,0.13093963512490528
2009-10-09,0.1501712110366841
2009-10-12,0.12522849882344142
2009-10-13,0.1193982487914252
2009-10-14,0.11458774255016552
2009-10-15,0.1286663125268777
2009-10-16,0.11232491945296817
2009-10-19,0.09289583391208589
2009-10-20,0.08052495412194752
2009-10-21,0.06994916330868672
2009-10-22,0.10501498112356633
2009-10-23,0.0847103359164105
2009-10-26,0.1114632411270065
2009-10-27,0.13645929823453212
2009-10-28,0.12596059474407129
2009-10-29,0.10033313448708038
2009-10-30,0.13967962322391914
2009-11-02,0.0736942105137527
2009-11-03,0.08710527819988588
2009-11-04,0.08849874161467586
2009-11-05,0.11840635552291735
2009-11-06,0.12117406911061077
2009-11-09,0.118584382159362
2009-11-10,0.13626388956279362
2009-11-11,0.11761425073846461
2009-11-12,0.12794423948407568
2009-11-13,0.12027228449264077
2009-11-16,0.13528456134135447
2009-11-17,0.15145600059363223
2009-11-18,0.12689340473085353
2009-11-19,0.10922089799796156
2009-11-20,0.13544955654673804
2009-11-23,0.12762495673257723
2009-11-24,0.10253208421626028
2009-11-25,0.0955191498823109
2009-11-26,0.09963106590062522
2009-11-27,0.13946338837607644
2009-11-30,0.16642008007789785
2009-12-01,0.16594314503067029
2009-12-02,0.12465446026265953
2009-12-03,0.0927180268492975
2009-12-04,0.10994137548032121
2009-12-07,0.11746844741038147
2009-12-08,0.11555792603182138
2009-12-09,0.15485482078710916
2009-12-10,0.1347066926599551
2009-12-11,0.12086111278896536
2009-12-14,0.09825270594439463
2009-12-15,0.08459423643038629
2009-12-16,0.09832901943466522
2009-12-17,0.07370030344025799
2009-12-18,0.14750002975579796
2009-12-21,0.11740028005895506
2009-12-22,0.07401720714134123
2009-12-23,0.05669534352722003
2009-12-24,0.05535161265665102
2009-12-25,0.053883582811143894
2009-12-28,0.05085788711755685
2009-12-29,0.05493910863005851
2009-12-30,0.061587651287271276
2009-12-31,0.06435211835551807
2010-01-01,0.09387552398197406
2010-01-04,0.10539142064377188
2010-01-05,0.07172798262967897
2010-01-06,0.05347960374163482
2010-01-07,0.05232298433889069
2010-01-08,0.051224513087386805
2010-01-11,0.029459682891610193
2010-01-12,0.020226240266696234
2010-01-13,0.034917172166168846
2010-01-14,0.02593631365002481
2010-01-15,0.02267542898095315
2010-01-18,0.031166707696696345
2010-01-19,0.025527508306970623
2010-01-20,0.02999573342456539
2010-01-21,0.05877432579692221
2010-01-22,0.12955427585520507
2010-01-25,0.15477378345485224
2010-01-26,0.168195539582456
2010-01-27,0.16148665514582772
2010-01-28,0.15411099465968106
2010-01-29,0.14898138998152802
2010-02-01,0.164937454787572
2010-02-02,0.1615075823412771
2010-02-03,0.1340633596555676
2010-02-04,0.1095015082427974
2010-02-05,0.13928010076542113
2010-02-08,0.12900196602935615
2010-02-09,0.15758127035148436
2010-02-10,0.16117541969946447
2010-02-11,0.1552131354173462
2010-02-12,0.15965794944753206
2010-02-15,0.14082920875655683
2010-02-16,0.14250961815950722
2010-02-17,0.15762466059079494
2010-02-18,0.12054665989107027
2010-02-19,0.09829157345843668
2010-02-22,0.08667457576729351
2010-02-23,0.08526171342090819
2010-02-24,0.11670242785353432
2010-02-25,0.10277819830066053
2010-02-26,0.09397892694638595
2010-03-01,0.0705236583522065
2010-03-02,0.07321793687986054
2010-03-03,0.06443005613526753
2010-03-04,0.05673834022149859
2010-03-05,0.07061203155946233
2010-03-08,0.032011550747651565
2010-03-09,0.04085426305508472
2010-03-10,0.04717420235448387
2010-03-11,0.06585567629326201
2010-03-12,0.05267981724645787
2010-03-15,0.034786601241373394
2010-03-16,0.0480760120431545
2010-03-17,0.04049851291003788
2010-03-18,0.029604318943188736
2010-03-19,0.025571521534133345
2010-03-22,0.028202930160212233
2010-03-23,0.02837429957013833
2010-03-24,0.01847115102736972
2010-03-25,0.03473975651472564
2010-03-26,0.039564494312752184
2010-03-29,0.030219241116681887
2010-03-30,0.030456792474883174
2010-03-31,0.02505164856211555
2010-04-01,0.03093391357901206
2010-04-02,0.026873963844459697
2010-04-05,0.03323850140673556
2010-04-06,0.02966832296158761
2010-04-07,0.01636504316124869
2010-04-08,0.019632876373218318
2010-04-09,0.02080933519829525
2010-04-12,0.015533056616785227
2010-04-13,0.010672665269998402
2010-04-14,0.018426603589117477
2010-04-15,0.012603216255458755
2010-04-16,0.012677831466151045
2010-04-19,0.053621555227049575
2010-04-20,0.03280483683715204
2010-04-21,0.013699188450019318
2010-04-22,0.020852518151544173
2010-04-23,0.030591127947930955
2010-04-26,0.02140387349114774
2010-04-27,0.028179337072774556
2010-04-28,0.14374184881702146
